Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Trade Flow,Scale,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Sweden,SE,SWE,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,4.31207518624192,4.24075565107491,4.17178812035827,4.71512539666499,4.72223224857345,4.57264885691984,4.32261067701923,4.12765573896558,4.2906051166058,4.76139230939781,5.07464166249109,5.88999814577065,5.21614394784126,4.76616778255731,4.85768702793536,4.86878691647649,5.04410850763051,5.09892655162867,5.25485118299021,5.82819817691117,6.35909403468523,6.60977232825124,7.92037043269554,7.40497473879938,6.79343353711192,8.11554637168732
Sweden,SE,SWE,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,2032697114.0,2745230007.0,2885235809.0,2745248830.0,2566534438.0,2688156252.0,2880256308.0,2430343891.0,2458162339.0,3049177648.0,3824199645.0,3999132398.0,4538511854.0,5632758085.0,6696109132.0,4993089419.0,5586929207.0,6448016245.0,6137771049.22,6074279569.981,6021056526.599,5341189792.394,5281613781.427,7099312016.398,8206488934.646,9545719179.69,10709770955.034,15347313942.932,15336720715.823,17473765931.128
Sweden,SE,SWE,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.887507119967914,1.02699494258884,0.98895561536478,1.02378750805173,0.947724605930586,0.980823900657363,1.09584538330353,1.00263775029549,0.921183013597861,0.912007131359063,0.992992345465076,1.0196179799272,1.07270444213421,1.14660628905638,1.29341872715283,1.14379806504801,1.1268228501581,1.12316362409838,1.11094150761806,1.03507952984362,1.03460976078629,1.0574440322187,1.02425403543327,1.31221182619418,1.47743443594311,1.78799123356544,1.95771670511305,2.39908631138294,2.59764083223362,2.94534253266959
Sweden,SE,SWE,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,3.76113049975489,4.28766510959659,4.15919886162218,3.99432750030181,3.78678478233767,3.74642585495262,3.89621533887843,3.58409852697015,3.55459190987569,3.67125833898971,3.96067204801424,4.15747829560411,3.7537433250557,3.64320826184676,3.72969904053899,3.78184512978407,3.71188988500274,3.85932192446528,3.7470661033273,4.60615768147527,4.81110273211173,6.0098584136195,7.14572364769734,8.20308280038318,7.57310841705368,9.08121336434695
Sweden,SE,SWE,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,4555443513.0,5664362340.0,6122480887.0,5843789365.0,6219982239.0,6284039907.0,6432573038.0,5932655287.0,6241925484.0,7651874135.0,9066275589.0,9373770169.0,10846247257.0,13635262218.0,15975692597.0,12660208818.0,13773821776.0,15238287502.0,14393580422.413,14156140647.088,14252362083.18,12441285955.237,12564439451.098,15953178612.29,18678504410.601,20060254190.707,22956628045.306,29291297728.349,28601881732.145,33326642624.467
Sweden,SE,SWE,Total trade in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,1.98897736635402,2.11904702386954,2.09856741493194,2.17932833125824,2.29680542332607,2.29284905923328,2.44738825738389,2.44751542045715,2.33912774464828,2.28867077782736,2.35415069752559,2.38993452899871,2.56357545983176,2.77559894747222,3.08586069564624,2.9001528180187,2.77803002976229,2.65431871842305,2.60524965924386,2.41225831583412,2.44901087714045,2.4631147923682,2.43659955902097,2.9487293405448,3.3627372007573,3.75744959189585,4.19640853255014,4.57880458326633,4.84441343379772,5.61747126405425
Sweden,SE,SWE,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,490049285.0,173902326.0,352009269.0,353291705.0,1086913363.0,907727403.0,672060422.0,1071967505.0,1325600806.0,1553518839.0,1417876299.0,1375505373.0,1769223549.0,2369746048.0,2583474333.0,2674029980.0,2599963362.0,2342255012.0,2118038323.973,2007581507.126,2210249029.982,1758906370.449,2001211888.244,1754554579.494,2265526541.309,968815831.327,1537086135.238,-1403330157.515,-2071559699.501,-1620889237.789
Sweden,SE,SWE,Trade balance in low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,0.213963126418197,0.0650571386918533,0.120656184202378,0.131753315154785,0.401356211464895,0.331201257918559,0.255697490776825,0.442239919866168,0.496761717452557,0.464656515109235,0.36816600659544,0.350698569144314,0.41816657556333,0.482386369359462,0.499023241340576,0.612556687922671,0.524384329446092,0.407991470226284,0.383366644007749,0.342099256146886,0.379791355567871,0.3482267279308,0.38809148815443,0.324305688156433,0.407868328871073,0.181467124764962,0.280975122324036,-0.21936803949955,-0.350868230669521,-0.273213801284915
Switzerland,CH,CHE,Comparative advantage in low carbon technology products,Index,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLA,Trade in Low Carbon Technology Products; Comparative Advantage,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Comparative Advantage",Not Applicable,Units,,,,,1.8310939754625,1.91054832387276,1.97929370727368,1.91603573941936,1.70206219078196,1.69289507928464,1.68833383824709,1.59763928265793,1.5195780899549,1.52117902149602,1.50920511054228,1.3430118261278,1.260862971797,1.30218205287576,0.89061666802357,0.808379567425377,0.917622648542326,0.811616366439359,0.706248109243996,0.811894737831243,0.875891628474155,0.790645575199204,0.725508873046495,0.705196300688171,0.698763966611579,0.636956415767197
Switzerland,CH,CHE,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,4140050961.0,5011830279.0,5197753761.0,4704556822.0,4995042560.0,5390250410.0,5726547654.576,5704912355.662,5533898794.368,6383758429.379,7877033315.332,7904104030.971,8651897920.821,10204527107.556,11924137741.985,10133096103.734,10665993103.0,12370660426.0,11178536100.645,11462516351.643,11591348530.391,10233746234.036,10417692607.064,11098340085.739,12195727663.617,11771114912.582,11998341588.816,13818173102.046,12397184450.402,12836918668.955
Switzerland,CH,CHE,Exports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,1.37431000704288,1.41981499688523,1.52807914077448,1.59612497737789,1.64758838341613,1.81176014227233,2.05076490051103,1.98990129651511,1.78793996731048,1.76266719663839,1.9528624480522,1.89054295167536,1.95865150138121,2.07899209118487,2.10335143497344,1.82995509740821,1.7831199054731,1.72839851213606,1.62859238883092,1.62263026222351,1.59504657135029,1.47481527925885,1.51505775086353,1.59596745343541,1.68035442572085,1.63072589980724,1.61914810647187,1.70082109847213,1.51435869667416,1.45026792786653
Switzerland,CH,CHE,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,6.33494856659273,6.7167727219485,7.11626569623438,6.95812319504515,6.04131403515393,6.09860554228886,6.41220283328672,6.04221132692771,5.86310304254445,5.93894279059849,5.95212604620938,5.86950810062673,5.45569468789318,5.26787375269486,3.5779021200399,3.20352692308941,3.7252649770727,3.53083576974495,3.07063437162632,3.71095101541697,3.9358662083694,3.75151211372739,3.82149470230288,3.64209714358173,3.08578062488164,3.05569593001664
Switzerland,CH,CHE,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,2332153467.0,2940214736.0,2802909277.0,2527596705.0,2706901281.0,2816543583.0,2950894899.672,3016322600.255,3205082092.257,3626337039.594,4158275396.225,4607320969.332,5081302051.017,6209186482.742,7488906051.263,6300717202.964,6808700441.0,7986152890.0,7525953393.577,7987468789.001,8021424090.566,7086670262.494,6809915641.445,8460302968.88,9211373265.608,10172922002.997,11768469776.783,14591262426.088,15073973838.111,17568566237.083
Switzerland,CH,CHE,Imports of low carbon technology products as percent of GDP,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. International Monetary Fund (IMF) Direction of Trade Statistics (DOTS). https://data.imf.org/dot. World Economic Outlook (WEO) Database. https://www.imf.org/en/Publications/WEO/weo-database/2022/April. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,0.77416966067579,0.832941409394394,0.82402272146939,0.857543098368504,0.892857078204725,0.946690972498307,1.05676090558831,1.05210805683951,1.03552569069197,1.00129499171367,1.03091348542874,1.10200196638944,1.15032562592364,1.26501203380156,1.32100128580728,1.13785850295477,1.13826524820607,1.1158058096685,1.096450403266,1.13070360625841,1.10380124965255,1.02128090175181,0.990374343384063,1.21661150047884,1.26916345303504,1.40931827700315,1.58812744362198,1.79597742801178,1.84133772200525,1.98483209322338
