Country,ISO2,ISO3,Indicator,Source,CTS Code,CTS Name,CTS Full Descriptor,Unit,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Albania,AL,ALB,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,,,,,,,,,,,,,,,,,,,,,43993138348.27,47813792742.97,47548576614.95,51145591824.17,53415648050.56,,
Slovak Rep.,SK,SVK,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Domestic Currency,47070000.0,50520000.0,54040000.0,61010000.0,60580000.0,78430000.0,80690000.0,81430000.0,81420000.0,82120000.0,94500000.0,106630000.0,123870000.0,136360000.0,124750000.0,127720000.0,134180000.0,133450000.0,146080000.0,151060000.0,142350000.0,145420000.0,150220000.0,155030000.0,153960000.0,130450000.0,130380000.0
Slovak Rep.,SK,SVK,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Percent of GDP,0.24,0.23,0.22,0.23,0.21,0.25,0.24,0.22,0.2,0.18,0.19,0.19,0.2,0.2,0.2,0.19,0.19,0.18,0.2,0.2,0.18,0.18,0.18,0.17,0.16,0.14,0.13
"Slovenia, Rep. of",SI,SVN,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,428490000.0,513530000.0,630800000.0,813110000.0,749360000.0,562060000.0,686170000.0,767070000.0,848930000.0,920260000.0,932630000.0,946530000.0,1044560000.0,1115740000.0,1305730000.0,1348440000.0,1365540000.0,1484340000.0,1638940000.0,1671280000.0,1785590000.0,1875360000.0,1903990000.0,1883970000.0,1938550000.0,1715670000.0,1809600000.0
"Slovenia, Rep. of",SI,SVN,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Percent of GDP,4.06,4.23,4.56,5.3,4.35,2.98,3.25,3.26,3.31,3.33,3.2,3.01,2.98,2.94,3.6,3.71,3.69,4.09,4.5,4.44,4.6,4.64,4.43,4.11,3.99,3.65,3.47
"Slovenia, Rep. of",SI,SVN,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Domestic Currency,403430000.0,487890000.0,573540000.0,705050000.0,629900000.0,452630000.0,566040000.0,621350000.0,646740000.0,696920000.0,699410000.0,718920000.0,797420000.0,870230000.0,1096330000.0,1130100000.0,1146930000.0,1241740000.0,1329960000.0,1357800000.0,1451100000.0,1532380000.0,1552330000.0,1522790000.0,1553040000.0,1354760000.0,1434470000.0
"Slovenia, Rep. of",SI,SVN,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Percent of GDP,3.82,4.02,4.14,4.59,3.66,2.4,2.68,2.64,2.53,2.52,2.4,2.28,2.27,2.3,3.02,3.11,3.1,3.43,3.65,3.61,3.74,3.79,3.61,3.32,3.2,2.88,2.75
"Slovenia, Rep. of",SI,SVN,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Domestic Currency,6390000.0,3980000.0,32370000.0,67730000.0,62190000.0,36380000.0,36780000.0,49050000.0,81270000.0,78540000.0,80980000.0,68490000.0,61020000.0,61830000.0,56360000.0,58910000.0,56900000.0,81140000.0,129080000.0,127730000.0,142450000.0,150360000.0,151760000.0,150900000.0,150630000.0,137450000.0,141990000.0
"Slovenia, Rep. of",SI,SVN,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Percent of GDP,0.06,0.03,0.23,0.44,0.36,0.19,0.17,0.21,0.32,0.28,0.28,0.22,0.17,0.16,0.16,0.16,0.15,0.22,0.35,0.34,0.37,0.37,0.35,0.33,0.31,0.29,0.27
"Slovenia, Rep. of",SI,SVN,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Domestic Currency,600000.0,820000.0,1940000.0,2050000.0,3270000.0,4210000.0,5170000.0,14100000.0,16350000.0,14240000.0,25010000.0,23840000.0,29640000.0,31450000.0,28300000.0,32970000.0,35690000.0,37560000.0,40510000.0,40770000.0,44690000.0,42770000.0,41530000.0,42640000.0,44120000.0,43820000.0,37270000.0
"Slovenia, Rep. of",SI,SVN,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Percent of GDP,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.06,0.06,0.05,0.09,0.08,0.09,0.08,0.08,0.09,0.1,0.1,0.11,0.11,0.12,0.11,0.1,0.09,0.09,0.09,0.07
"Slovenia, Rep. of",SI,SVN,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Domestic Currency,18080000.0,20840000.0,22950000.0,38270000.0,54010000.0,68840000.0,78180000.0,82570000.0,104580000.0,130550000.0,127230000.0,135280000.0,156480000.0,152240000.0,124740000.0,126470000.0,126020000.0,123900000.0,139380000.0,144980000.0,147360000.0,149840000.0,158370000.0,167650000.0,190760000.0,179650000.0,195870000.0
"Slovenia, Rep. of",SI,SVN,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Percent of GDP,0.17,0.17,0.17,0.25,0.31,0.37,0.37,0.35,0.41,0.47,0.44,0.43,0.45,0.4,0.34,0.35,0.34,0.34,0.38,0.39,0.38,0.37,0.37,0.37,0.39,0.38,0.38
Solomon Islands,SB,SLB,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,,,,,,,,,,,,,181650000.0,194830000.0,167670000.0,244490000.0,378270000.0,422970000.0,422060000.0,494490000.0,471490000.0,581940000.0,630380000.0,792820000.0,621940000.0,479170000.0,
Solomon Islands,SB,SLB,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Percent of GDP,,,,,,,,,,,,,3.41,3.24,2.58,3.38,4.65,4.85,4.5,5.02,4.56,5.31,5.44,6.17,4.7,3.8,
Solomon Islands,SB,SLB,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Domestic Currency,,,,,,,,,,,,,181650000.0,194830000.0,167670000.0,244490000.0,378270000.0,422970000.0,422060000.0,494490000.0,471490000.0,581940000.0,630380000.0,792820000.0,621940000.0,479170000.0,
Solomon Islands,SB,SLB,Taxes on Resources,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTER,Taxes on Resources,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Resources",Percent of GDP,,,,,,,,,,,,,3.41,3.24,2.58,3.38,4.65,4.85,4.5,5.02,4.56,5.31,5.44,6.17,4.7,3.8,
Solomon Islands,SB,SLB,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Solomon Islands,SB,SLB,Taxes on Transport (excluding fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTET,Taxes on Transport (Excluding Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Transport (Excluding Fuel for Transport)",Percent of GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,ZA,ZAF,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Domestic Currency,10907400000.0,11511200000.0,13293300000.0,16053800000.0,17565900000.0,18553100000.0,19188000000.0,20401700000.0,24258800000.0,26748700000.0,31225200000.0,34248210000.0,40849960000.0,39154390000.0,45280420000.0,57413350000.0,67579230000.0,74398830000.0,81965610000.0,88782850000.0,111307350000.0,116546980000.0,129232390000.0,137412850000.0,149474740000.0,144987170000.0,
South Africa,ZA,ZAF,Environmental Taxes,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTE,Environmental Taxes,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes",Percent of GDP,1.93,1.81,1.89,2.11,2.1,1.96,1.83,1.68,1.83,1.81,1.91,1.86,1.94,1.65,1.81,2.09,2.24,2.29,2.32,2.33,2.75,2.67,2.78,2.82,2.94,2.92,
South Africa,ZA,ZAF,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Domestic Currency,10534500000.0,11111000000.0,12574600000.0,14274200000.0,15791000000.0,16454800000.0,16660300000.0,17364200000.0,18193800000.0,20164400000.0,23756400000.0,25646140000.0,31431640000.0,32910660000.0,39331930000.0,49937110000.0,57737430000.0,63273900000.0,69698250000.0,76393870000.0,97952550000.0,102920470000.0,112441480000.0,119209330000.0,129336720000.0,124267700000.0,
South Africa,ZA,ZAF,Taxes on Energy (including fuel for transport),"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEN,Taxes on Energy (Including Fuel for Transport),"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Energy (Including Fuel for Transport)",Percent of GDP,1.87,1.75,1.79,1.87,1.89,1.74,1.59,1.43,1.37,1.37,1.45,1.39,1.49,1.39,1.57,1.82,1.91,1.95,1.97,2.01,2.42,2.36,2.42,2.45,2.55,2.5,
South Africa,ZA,ZAF,Taxes on Pollution,"Organisation for Economic Co-operation and Development (2020), Environmentally Related Tax Revenue, OECD.Stat https://stats.oecd.org/Index.aspx?DataSetCode=ERTR; International Monetary Fund (IMF), Statistics Department (Government Finance Division) Questionnaire.",ECGTEP,Taxes on Pollution,"Environment, Climate Change, Government Policy, Taxes, Environmental Taxes, Taxes on Pollution",Domestic Currency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41200000.0,70970000.0,76860000.0,93690000.0,78560000.0,357270000.0,98600000.0,433720000.0,315770000.0,206850000.0,265300000.0,287320000.0,892890000.0,1077690000.0,1085620000.0,1712250000.0,2662040000.0
